Rental_state,Start,End,Revenue,Distance,duration_minute,revenue_minute,revenue_km,car_id,accum_distance
RED,2017-08-16 13:45:00.967,2017-08-16 14:30:06.673,9.08,14,45.0951,0.20135225334903348,0.6485714285714286,13,119
RED,2017-08-16 13:45:15.629,2017-08-16 13:53:09.238,1.61,2,7.893483333333333,0.20396571855686865,0.805,21,31
GREEN,2017-08-16 13:45:53.075,2017-08-16 14:24:57.303,0.0,0,39.07046666666667,0.0,0.0,25,150
RED,2017-08-16 13:46:18.804,2017-08-16 13:58:26.059,2.42,4,12.120916666666666,0.19965486658737308,0.605,26,144
GREEN,2017-08-16 13:57:16.910,2017-08-16 15:09:44.385,0.0,0,72.45791666666668,0.0,0.0,1,3
GREEN,2017-08-16 13:58:28.371,2017-08-16 15:07:31.842,0.0,0,69.05784999999999,0.0,0.0,3,41
GREEN,2017-08-16 14:02:48.360,2017-08-16 14:07:10.341,0.0,0,4.36635,0.0,0.0,18,6
RED,2017-08-16 14:04:26.772,2017-08-16 14:12:53.723,1.73,3,8.449183333333334,0.20475351661205915,0.5766666666666667,19,38
RED,2017-08-16 14:08:35.643,2017-08-16 14:27:01.220,3.83,5,18.426283333333334,0.20785526471697585,0.766,18,11
GREEN,2017-08-16 14:13:52.408,2017-08-16 14:23:23.608,0.0,0,9.520000000000001,0.0,0.0,19,38
GREEN,2017-08-16 14:14:20.637,2017-08-16 14:51:00.645,0.0,0,36.666799999999995,0.0,0.0,21,31
GREEN,2017-08-16 14:14:30.043,2017-08-16 14:15:22.740,0.0,0,0.8782833333333334,0.0,0.0,23,17
GREEN,2017-08-16 14:14:37.450,2017-08-16 14:14:45.840,0.0,0,0.13983333333333334,0.0,0.0,26,144
GREEN,2017-08-16 14:19:35.314,2017-08-16 18:33:52.253,0.0,0,254.28231666666667,0.0,0.0,23,17
GREEN,2017-08-16 14:20:37.090,2017-08-16 14:24:02.596,0.0,0,3.4251,0.0,0.0,8,45
GREEN,2017-08-16 14:26:10.053,2017-08-16 14:54:19.268,0.0,0,28.153583333333334,0.0,0.0,8,45
GREEN,2017-08-16 14:30:58.530,2017-08-16 16:20:18.241,0.0,0,109.32851666666667,0.0,0.0,13,119
GREEN,2017-08-16 14:31:59.431,2017-08-16 14:32:27.041,0.0,0,0.46016666666666667,0.0,0.0,18,11
GREEN,2017-08-16 14:35:15.980,2017-08-16 14:37:50.391,0.0,0,2.573516666666667,0.0,0.0,18,11
RED,2017-08-16 14:36:13.438,2017-08-16 14:43:09.897,1.41,2,6.9409833333333335,0.20314124559680544,0.705,19,40
RED,2017-08-16 14:40:16.458,2017-08-16 15:19:40.105,6.68,1,39.39411666666667,0.16956846771112605,6.68,18,12
RED,2017-08-16 14:44:12.647,2017-08-16 15:03:57.283,5.01,7,19.743933333333334,0.25374883086450184,0.7157142857142856,19,47
RED,2017-08-16 14:44:42.387,2017-08-16 14:50:08.741,1.3,1,5.439233333333333,0.23900427143531258,1.3,25,151
GREEN,2017-08-16 14:46:44.742,2017-08-16 17:40:28.560,0.0,0,173.7303,0.0,0.0,26,144
GREEN,2017-08-16 14:48:51.470,2017-08-16 15:34:03.650,0.0,0,45.202999999999996,0.0,0.0,10,33
RED,2017-08-16 14:51:58.359,2017-08-16 15:06:37.499,3.03,5,14.652333333333333,0.206793002252201,0.606,21,36
GREEN,2017-08-16 14:52:22.219,2017-08-16 15:21:05.539,0.0,0,28.721999999999998,0.0,0.0,25,151
RED,2017-08-16 14:52:51.788,2017-08-16 15:09:54.835,3.43,6,17.050783333333335,0.20116377839923286,0.5716666666666667,27,59
GREEN,2017-08-16 14:53:25.835,2017-08-16 17:48:21.785,0.0,0,174.9325,0.0,0.0,28,94
GREEN,2017-08-16 14:54:10.024,2017-08-16 16:51:01.949,0.0,0,116.86541666666668,0.0,0.0,30,54
GREEN,2017-08-16 14:55:30.319,2017-08-16 17:00:11.663,0.0,0,124.68906666666666,0.0,0.0,8,45
RED,2017-08-16 14:55:44.588,2017-08-16 15:11:49.021,3.23,5,16.073883333333335,0.20094708497116956,0.646,32,35
RED,2017-08-16 15:06:35.785,2017-08-16 15:21:08.553,2.82,5,14.546133333333334,0.19386595292219694,0.564,19,52
RED,2017-08-16 15:07:13.208,2017-08-16 15:22:56.740,4.17,6,15.725533333333335,0.26517383618149676,0.695,21,42
RED,2017-08-16 15:08:01.577,2017-08-16 15:13:20.281,1.56,1,5.311733333333334,0.29368944224107635,1.56,2,137
GREEN,2017-08-16 15:12:38.769,2017-08-16 15:35:01.972,0.0,0,22.386716666666665,0.0,0.0,1,3
RED,2017-08-16 15:12:50.457,2017-08-16 15:26:33.821,2.82,7,13.722733333333334,0.20549841868238103,0.40285714285714286,3,48
GREEN,2017-08-16 15:13:24.331,2017-08-16 15:13:27.061,0.0,0,0.0455,0.0,0.0,2,137
GREEN,2017-08-16 15:14:51.346,2017-08-16 15:48:56.326,0.0,0,34.083,0.0,0.0,2,137
RED,2017-08-16 15:14:56.720,2017-08-16 15:59:48.210,8.45,3,44.85816666666666,0.18837149682889404,2.8166666666666664,27,62
RED,2017-08-16 15:17:41.494,2017-08-16 16:54:05.338,19.66,16,96.3974,0.20394740936996225,1.22875,9,151
GREEN,2017-08-16 15:21:34.349,2017-08-16 15:27:02.335,0.0,0,5.466433333333333,0.0,0.0,4,5
GREEN,2017-08-16 15:24:30.789,2017-08-16 15:24:47.706,0.0,0,0.28195000000000003,0.0,0.0,18,12
GREEN,2017-08-16 15:28:21.768,2017-08-16 15:32:31.974,0.0,0,4.1701,0.0,0.0,3,48
GREEN,2017-08-16 15:28:29.429,2017-08-16 17:08:08.635,0.0,0,99.65343333333334,0.0,0.0,4,5
RED,2017-08-16 15:31:20.417,2017-08-16 15:49:50.447,3.83,8,18.5005,0.20702143185319316,0.47875,6,0
GREEN,2017-08-16 15:32:10.157,2017-08-16 15:38:22.054,0.0,0,6.198283333333333,0.0,0.0,18,12
RED,2017-08-16 15:33:36.240,2017-08-16 15:38:15.953,0.81,1,4.661883333333334,0.17374952183130565,0.81,3,49
GREEN,2017-08-16 15:34:11.926,2017-08-16 17:28:27.858,0.0,0,114.26553333333332,0.0,0.0,10,33
GREEN,2017-08-16 15:36:16.895,2017-08-16 17:01:57.975,0.0,0,85.68466666666667,0.0,0.0,1,3
GREEN,2017-08-16 15:36:40.464,2017-08-16 16:45:55.489,0.0,0,69.25041666666667,0.0,0.0,17,121
RED,2017-08-16 15:37:14.887,2017-08-16 16:30:03.796,10.48,29,52.81515,0.19842791320293515,0.3613793103448276,19,81
GREEN,2017-08-16 15:38:59.470,2017-08-16 15:40:59.824,0.0,0,2.0059,0.0,0.0,3,49
RED,2017-08-16 15:40:13.882,2017-08-16 15:49:45.698,2.02,3,9.530266666666668,0.21195629363291685,0.6733333333333333,18,15
GREEN,2017-08-16 15:41:10.131,2017-08-16 15:45:44.549,0.0,0,4.573633333333333,0.0,0.0,3,49
GREEN,2017-08-16 15:42:07.863,2017-08-16 16:17:42.626,0.0,0,35.57938333333333,0.0,0.0,21,42
GREEN,2017-08-16 15:48:55.672,2017-08-16 16:38:00.108,0.0,0,49.073933333333336,0.0,0.0,3,49
RED,2017-08-16 15:50:05.728,2017-08-16 16:05:31.294,3.03,4,15.4261,0.19642035251943135,0.7575,2,141
RED,2017-08-16 15:50:12.209,2017-08-16 16:20:08.389,6.05,11,29.936333333333334,0.20209555835161286,0.5499999999999999,14,89
RED,2017-08-16 15:54:01.762,2017-08-16 15:56:35.208,0.78,1,2.5574333333333334,0.3049932875408939,0.78,18,16
RED,2017-08-16 15:55:50.237,2017-08-16 15:57:01.399,0.0,0,1.1860333333333335,0.0,0.0,20,119
GREEN,2017-08-16 15:57:10.031,2017-08-16 16:14:18.902,0.0,0,17.147850000000002,0.0,0.0,11,0
GREEN,2017-08-16 15:59:41.821,2017-08-16 16:40:38.277,0.0,0,40.940933333333334,0.0,0.0,18,16
GREEN,2017-08-16 16:10:31.620,2017-08-16 17:55:14.957,0.0,0,104.72228333333334,0.0,0.0,2,141
RED,2017-08-16 16:17:57.032,2017-08-16 16:41:55.170,4.63,8,23.968966666666667,0.19316644160713367,0.57875,11,8
RED,2017-08-16 16:18:21.455,2017-08-16 16:49:34.577,7.87,10,31.218700000000002,0.2520924958438372,0.787,5,90
GREEN,2017-08-16 16:32:21.823,2017-08-16 18:46:46.626,0.0,0,134.41338333333334,0.0,0.0,13,119
RED,2017-08-16 16:42:43.872,2017-08-16 16:59:53.267,3.43,5,17.156583333333334,0.19992325589302454,0.686,3,54
GREEN,2017-08-16 16:49:29.464,2017-08-17 07:50:16.865,0.0,0,900.7900166666666,0.0,0.0,11,8
RED,2017-08-16 16:52:41.289,2017-08-16 17:57:26.552,15.08,19,64.75438333333334,0.23287998778975835,0.7936842105263158,5,109
RED,2017-08-16 16:52:48.792,2017-08-16 17:23:19.676,8.57,11,30.514733333333332,0.2808479401207286,0.7790909090909092,14,100
RED,2017-08-16 16:53:01.919,2017-08-16 17:06:50.274,2.62,3,13.805916666666667,0.18977370813238287,0.8733333333333334,17,124
RED,2017-08-16 16:53:06.343,2017-08-16 17:07:22.528,3.03,6,14.269749999999998,0.21233728691813103,0.505,18,22
RED,2017-08-16 16:59:45.288,2017-08-16 17:17:35.687,3.63,5,17.839983333333333,0.20347552641585054,0.726,9,156
GREEN,2017-08-16 17:02:48.831,2017-08-16 17:30:47.878,0.0,0,27.98411666666667,0.0,0.0,1,3
GREEN,2017-08-16 17:03:43.996,2017-08-16 18:12:33.030,0.0,0,68.81723333333333,0.0,0.0,3,54
GREEN,2017-08-16 17:03:46.405,2017-08-16 17:03:51.286,0.0,0,0.08135,0.0,0.0,8,45
GREEN,2017-08-16 17:05:50.838,2017-08-16 17:50:33.136,0.0,0,44.704966666666664,0.0,0.0,8,45
GREEN,2017-08-16 17:06:34.377,2017-08-16 17:31:32.058,0.0,0,24.96135,0.0,0.0,19,81
GREEN,2017-08-16 17:08:41.379,2017-08-16 17:15:25.288,0.0,0,6.731816666666666,0.0,0.0,4,5
RED,2017-08-16 17:08:55.747,2017-08-16 17:15:25.365,1.71,1,6.493633333333333,0.2633348561924757,1.71,17,125
RED,2017-08-16 17:10:55.616,2017-08-16 17:29:42.452,4.95,9,18.7806,0.2635698539982748,0.55,18,31
RED,2017-08-16 17:10:56.078,2017-08-16 17:35:38.349,6.51,12,24.704516666666667,0.26351456649964816,0.5425,20,131
GREEN,2017-08-16 17:11:10.075,2017-08-16 17:14:37.710,0.0,0,3.460583333333333,0.0,0.0,21,42
RED,2017-08-16 17:11:29.883,2017-08-16 17:31:47.330,5.21,8,20.29078333333333,0.2567668243463576,0.65125,15,101
RED,2017-08-16 17:14:00.459,2017-08-16 17:50:48.273,7.26,20,36.7969,0.19729922901113953,0.363,22,30
RED,2017-08-16 17:14:06.202,2017-08-16 17:56:46.761,8.67,13,42.675983333333335,0.2031587633794027,0.666923076923077,24,74
GREEN,2017-08-16 17:20:38.418,2017-08-16 17:21:56.849,0.0,0,1.3071833333333334,0.0,0.0,4,5
GREEN,2017-08-16 17:25:06.433,2017-08-16 17:31:47.096,0.0,0,6.677716666666667,0.0,0.0,4,5
RED,2017-08-16 17:25:15.715,2017-08-16 17:55:03.988,5.33,5,29.80455,0.17883175555410163,1.066,9,0
RED,2017-08-16 17:25:55.406,2017-08-16 17:55:02.034,5.77,24,29.110466666666664,0.19821049473614302,0.24041666666666664,14,124
GREEN,2017-08-16 17:27:56.982,2017-08-16 17:31:27.347,0.0,0,3.5060833333333337,0.0,0.0,17,125
GREEN,2017-08-16 17:28:51.723,2017-08-16 17:54:04.598,0.0,0,25.214583333333334,0.0,0.0,10,33
RED,2017-08-16 17:29:25.818,2017-08-16 17:46:07.508,3.43,7,16.694833333333335,0.20545278479369863,0.49000000000000005,21,49
RED,2017-08-16 17:30:15.090,2017-08-16 17:42:21.977,2.42,4,12.114783333333332,0.1997559455596262,0.605,18,35
GREEN,2017-08-16 17:30:27.433,2017-08-16 17:30:42.485,0.0,0,0.2508666666666667,0.0,0.0,25,151
GREEN,2017-08-16 17:32:39.783,2017-08-16 18:10:00.789,0.0,0,37.3501,0.0,0.0,1,3
GREEN,2017-08-16 17:34:04.748,2017-08-16 20:17:34.687,0.0,0,163.49898333333334,0.0,0.0,4,5
GREEN,2017-08-16 17:34:41.313,2017-08-16 18:40:20.174,0.0,0,65.64768333333333,0.0,0.0,15,101
RED,2017-08-16 17:35:43.665,2017-08-16 17:55:26.218,4.03,5,19.70921666666667,0.20447286506397597,0.806,17,130
GREEN,2017-08-16 17:35:46.831,2017-08-16 18:06:12.363,0.0,0,30.42553333333333,0.0,0.0,19,81
GREEN,2017-08-16 17:36:28.148,2017-08-16 17:38:01.233,0.0,0,1.5514166666666667,0.0,0.0,20,131
RED,2017-08-16 17:36:58.001,2017-08-16 17:54:58.787,4.39,4,18.0131,0.2437115210596732,1.0975,25,155
GREEN,2017-08-16 17:37:05.959,2017-08-16 17:55:09.819,0.0,0,18.06433333333333,0.0,0.0,27,62
RED,2017-08-16 17:37:38.080,2017-08-16 17:53:23.945,3.03,3,15.764416666666667,0.192205018686599,1.01,29,60
RED,2017-08-16 17:38:12.863,2017-08-16 17:54:38.309,3.23,3,16.4241,0.1966622219786777,1.0766666666666667,20,134
GREEN,2017-08-16 17:42:34.862,2017-08-16 18:56:36.000,0.0,0,74.01896666666667,0.0,0.0,18,35
GREEN,2017-08-16 17:42:55.059,2017-08-16 18:00:44.791,0.0,0,17.828866666666666,0.0,0.0,26,144
GREEN,2017-08-16 17:44:19.366,2017-08-16 18:36:22.063,0.0,0,52.04495,0.0,0.0,30,54
RED,2017-08-16 17:44:39.975,2017-08-16 18:28:46.288,9.94,10,44.10521666666667,0.22537016596298318,0.994,32,45
GREEN,2017-08-16 17:45:15.633,2017-08-17 01:23:21.952,0.0,0,458.1053166666667,0.0,0.0,33,51
RED,2017-08-16 17:47:53.290,2017-08-16 18:00:31.431,2.62,5,12.635683333333333,0.20734929254584572,0.524,21,54
GREEN,2017-08-16 17:48:27.401,2017-08-16 18:53:36.954,0.0,0,65.15921666666667,0.0,0.0,28,94
GREEN,2017-08-16 17:53:01.748,2017-08-16 18:18:38.813,0.0,0,25.61775,0.0,0.0,8,45
RED,2017-08-16 17:54:52.445,2017-08-16 18:16:22.330,5.47,7,21.498083333333334,0.25444128740159005,0.7814285714285714,10,40
RED,2017-08-16 17:55:14.963,2017-08-16 18:07:44.361,2.62,3,12.489966666666668,0.20976837408159615,0.8733333333333334,2,144
RED,2017-08-16 17:57:10.965,2017-08-16 18:07:10.161,2.02,4,9.986600000000001,0.20227104319788514,0.505,14,128
RED,2017-08-16 17:57:21.405,2017-08-16 18:19:46.984,4.64,6,22.426316666666665,0.20689978068920517,0.7733333333333333,17,136
RED,2017-08-16 17:58:41.683,2017-08-16 18:10:23.214,2.42,4,11.692183333333332,0.20697588559878324,0.605,5,113
GREEN,2017-08-16 18:00:42.627,2017-08-16 18:42:56.575,0.0,0,42.23246666666667,0.0,0.0,20,134
RED,2017-08-16 18:04:28.313,2017-08-16 18:21:12.913,3.43,6,16.743333333333332,0.20485765478797532,0.5716666666666667,21,60
RED,2017-08-16 18:05:12.879,2017-08-16 19:12:11.924,12.25,18,66.98408333333333,0.1828792660943085,0.6805555555555556,22,48
RED,2017-08-16 18:05:15.396,2017-08-16 18:34:39.865,7.82,16,29.40781666666667,0.26591569475009197,0.48875,24,90
GREEN,2017-08-16 18:05:49.490,2017-08-16 18:28:46.760,0.0,0,22.9545,0.0,0.0,25,155
GREEN,2017-08-16 18:06:11.299,2017-08-16 18:10:08.268,0.0,0,3.9494833333333332,0.0,0.0,26,144
GREEN,2017-08-16 18:08:23.984,2017-08-16 18:12:28.872,0.0,0,4.081466666666667,0.0,0.0,2,144
RED,2017-08-16 18:13:10.719,2017-08-16 18:24:33.762,2.22,4,11.38405,0.19500968460257995,0.555,1,7
RED,2017-08-16 18:13:10.719,2017-08-16 18:24:33.762,2.22,4,11.38405,0.19500968460257995,0.555,2,148
RED,2017-08-16 18:13:37.087,2017-08-16 18:44:44.324,6.25,16,31.120616666666667,0.2008314959482915,0.390625,3,70
GREEN,2017-08-16 18:15:10.373,2017-08-16 18:21:58.548,0.0,0,6.8029166666666665,0.0,0.0,5,113
GREEN,2017-08-16 18:15:59.328,2017-08-16 18:17:02.780,0.0,0,1.0575333333333332,0.0,0.0,14,128
RED,2017-08-16 18:17:07.055,2017-08-16 18:32:20.721,3.03,7,15.227766666666668,0.19897862019600157,0.43285714285714283,10,47
GREEN,2017-08-16 18:17:58.151,2017-08-16 18:18:57.156,0.0,0,0.9834166666666667,0.0,0.0,14,128
GREEN,2017-08-16 18:19:10.326,2017-08-16 18:21:41.835,0.0,0,2.5251499999999996,0.0,0.0,8,45
RED,2017-08-16 18:23:35.593,2017-08-16 18:31:32.444,1.61,1,7.947516666666667,0.20257900266540282,1.61,5,114
GREEN,2017-08-16 18:23:39.949,2017-08-16 18:56:16.677,0.0,0,32.61213333333333,0.0,0.0,8,45
RED,2017-08-16 18:24:10.703,2017-08-16 18:51:51.305,5.44,7,27.6767,0.1965552251532878,0.7771428571428572,14,135
RED,2017-08-16 18:25:06.236,2017-08-16 18:50:13.535,5.16,8,25.12165,0.20540052106450016,0.645,1,15
GREEN,2017-08-16 18:27:38.750,2017-08-16 18:34:14.871,0.0,0,6.602016666666667,0.0,0.0,2,148
RED,2017-08-16 18:31:56.030,2017-08-16 19:03:09.335,6.33,11,31.22175,0.20274327992505226,0.5754545454545454,5,125
RED,2017-08-16 18:34:37.558,2017-08-16 18:47:15.684,2.54,6,12.635433333333333,0.2010219937055318,0.42333333333333334,2,154
RED,2017-08-16 18:36:51.731,2017-08-16 18:59:55.392,5.99,9,23.061016666666667,0.25974570360803695,0.6655555555555556,10,56
GREEN,2017-08-16 18:38:33.238,2017-08-16 18:41:03.361,0.0,0,2.5020499999999997,0.0,0.0,17,136
RED,2017-08-16 18:42:00.529,2017-08-16 22:20:17.796,38.66,14,218.28778333333332,0.17710565112553633,2.761428571428571,15,115
GREEN,2017-08-16 18:43:12.408,2017-08-16 18:44:17.168,0.0,0,1.0793333333333335,0.0,0.0,17,136
GREEN,2017-08-16 18:45:01.975,2017-08-16 19:01:26.672,0.0,0,16.411616666666667,0.0,0.0,3,70
GREEN,2017-08-16 18:45:04.832,2017-08-16 18:50:10.371,0.0,0,5.092316666666666,0.0,0.0,17,136
RED,2017-08-16 18:45:58.741,2017-08-16 19:12:22.288,7.43,9,26.39245,0.2815199043665897,0.8255555555555555,19,90
GREEN,2017-08-16 18:46:10.605,2017-08-16 18:47:02.046,0.0,0,0.8573500000000001,0.0,0.0,20,134
GREEN,2017-08-16 18:47:28.983,2017-08-16 18:48:25.897,0.0,0,0.9485666666666667,0.0,0.0,2,154
GREEN,2017-08-16 18:47:31.756,2017-08-16 20:06:42.717,0.0,0,79.18268333333334,0.0,0.0,13,119
RED,2017-08-16 18:47:35.917,2017-08-16 19:04:51.855,3.43,5,17.265633333333334,0.19866053759974053,0.686,20,139
RED,2017-08-16 18:51:11.570,2017-08-16 19:16:14.751,5.04,8,25.053016666666668,0.201173378322371,0.63,1,23
RED,2017-08-16 18:51:29.145,2017-08-16 19:02:37.586,2.22,3,11.140683333333333,0.1992696438429121,0.7400000000000001,2,157
GREEN,2017-08-16 18:53:14.069,2017-08-16 19:03:28.463,0.0,0,10.2399,0.0,0.0,14,135
GREEN,2017-08-16 18:55:10.000,2017-08-16 19:05:55.884,0.0,0,10.764733333333334,0.0,0.0,17,136
RED,2017-08-16 18:55:13.932,2017-08-16 19:01:44.165,1.21,2,6.5038833333333335,0.1860426975678633,0.605,21,62
RED,2017-08-16 18:56:05.825,2017-08-16 19:04:21.660,1.61,2,8.263916666666667,0.19482287454495953,0.805,23,19
GREEN,2017-08-16 18:56:52.406,2017-08-17 18:35:07.962,0.0,0,1418.2592666666667,0.0,0.0,8,45
GREEN,2017-08-16 19:00:10.231,2017-08-16 19:18:10.230,0.0,0,17.999983333333333,0.0,0.0,10,56
RED,2017-08-16 19:02:04.152,2017-08-16 19:21:54.519,4.03,5,19.83945,0.20313063114148833,0.806,3,75
GREEN,2017-08-16 19:04:45.138,2017-08-16 19:09:51.326,0.0,0,5.103133333333333,0.0,0.0,2,157
RED,2017-08-16 19:05:52.392,2017-08-16 19:17:54.589,3.43,6,12.036616666666667,0.28496379796648286,0.5716666666666667,5,131
GREEN,2017-08-16 19:08:17.340,2017-08-16 19:08:36.793,0.0,0,0.32421666666666665,0.0,0.0,14,135
GREEN,2017-08-16 19:08:45.599,2017-08-16 19:57:02.145,0.0,0,48.27576666666666,0.0,0.0,14,135
RED,2017-08-16 19:08:46.336,2017-08-16 19:20:23.052,2.42,3,11.611933333333333,0.20840629467386998,0.8066666666666666,17,139
RED,2017-08-16 19:09:01.315,2017-08-16 19:17:29.923,1.82,2,8.4768,0.2147036617591544,0.91,18,37
RED,2017-08-16 19:09:10.656,2017-08-16 19:27:58.527,5.43,5,18.79785,0.2888628220780568,1.0859999999999999,20,144
GREEN,2017-08-16 19:10:33.500,2017-08-16 19:10:54.112,0.0,0,0.3435333333333333,0.0,0.0,2,157
RED,2017-08-16 19:11:16.711,2017-08-16 19:30:43.816,3.83,7,19.45175,0.19689745138612208,0.5471428571428572,2,0
GREEN,2017-08-16 19:15:57.361,2017-08-16 19:38:44.791,0.0,0,22.7905,0.0,0.0,19,90
GREEN,2017-08-16 19:16:44.056,2017-08-16 19:16:56.496,0.0,0,0.20733333333333331,0.0,0.0,1,23
GREEN,2017-08-16 19:17:30.472,2017-08-17 02:55:20.833,0.0,0,457.83935,0.0,0.0,1,23
RED,2017-08-16 19:18:03.102,2017-08-16 19:35:33.609,3.55,7,17.50845,0.20275923911025817,0.5071428571428571,5,138
GREEN,2017-08-16 19:20:58.902,2017-08-16 20:15:41.778,0.0,0,54.714600000000004,0.0,0.0,10,56
GREEN,2017-08-16 19:21:10.637,2017-08-16 19:45:36.364,0.0,0,24.428783333333335,0.0,0.0,17,139
RED,2017-08-16 19:26:13.712,2017-08-16 19:38:29.541,2.42,3,12.263816666666665,0.19732845538841226,0.8066666666666666,3,78
GREEN,2017-08-16 19:28:21.710,2017-08-16 20:58:48.961,0.0,0,90.45418333333333,0.0,0.0,18,37
GREEN,2017-08-16 19:28:46.371,2017-08-16 22:00:31.444,0.0,0,151.75121666666666,0.0,0.0,20,144
RED,2017-08-16 19:30:57.303,2017-08-16 19:50:55.899,4.03,6,19.9766,0.20173603115645306,0.6716666666666667,21,68
GREEN,2017-08-16 19:31:06.571,2017-08-16 19:31:11.176,0.0,0,0.07675000000000001,0.0,0.0,22,48
GREEN,2017-08-16 19:32:10.457,2017-08-16 21:48:24.575,0.0,0,136.2353,0.0,0.0,22,48
RED,2017-08-16 19:32:30.989,2017-08-16 19:42:33.840,1.93,2,10.047516666666667,0.19208726534417292,0.965,23,21
RED,2017-08-16 19:32:33.777,2017-08-16 19:41:12.934,1.82,3,8.652616666666667,0.21034099511323165,0.6066666666666667,24,93
RED,2017-08-16 19:34:18.336,2017-08-16 20:03:48.548,6.05,16,29.503533333333333,0.20506018488181077,0.378125,25,0
RED,2017-08-16 19:36:00.926,2017-08-16 20:00:41.225,5.04,9,24.67165,0.2042830536263282,0.56,5,147
GREEN,2017-08-16 19:36:37.241,2017-08-16 21:46:11.826,0.0,0,129.57641666666666,0.0,0.0,26,144
GREEN,2017-08-16 19:36:51.255,2017-08-16 20:39:32.145,0.0,0,62.6815,0.0,0.0,27,62
GREEN,2017-08-16 19:37:55.564,2017-08-16 19:39:55.503,0.0,0,1.9989833333333331,0.0,0.0,28,94
GREEN,2017-08-16 19:38:19.079,2017-08-16 19:55:00.397,0.0,0,16.688633333333332,0.0,0.0,29,60
GREEN,2017-08-16 19:38:45.179,2017-08-17 07:21:29.066,0.0,0,702.73145,0.0,0.0,3,78
RED,2017-08-16 19:40:11.102,2017-08-16 19:49:45.022,2.02,3,9.565333333333333,0.21117925843323113,0.6733333333333333,19,93
GREEN,2017-08-16 19:41:59.752,2017-08-16 19:42:27.027,0.0,0,0.4545833333333333,0.0,0.0,24,93
RED,2017-08-16 19:43:54.682,2017-08-16 20:07:10.602,4.64,11,23.265333333333334,0.1994383632299845,0.4218181818181818,23,32
RED,2017-08-16 19:44:02.173,2017-08-16 20:11:28.748,7.62,12,27.44291666666667,0.2776672790489349,0.635,24,105
GREEN,2017-08-16 19:44:22.621,2017-08-16 19:50:41.052,0.0,0,6.307183333333333,0.0,0.0,28,94
RED,2017-08-16 19:44:36.935,2017-08-16 19:54:29.289,2.02,3,9.872566666666668,0.20460738004639117,0.6733333333333333,30,57
RED,2017-08-16 19:44:52.938,2017-08-16 19:59:46.908,2.94,4,14.8995,0.19732205778717407,0.735,32,49
RED,2017-08-16 19:45:57.260,2017-08-16 19:59:17.775,2.62,5,13.341916666666666,0.19637358450497494,0.524,17,144
GREEN,2017-08-16 19:46:10.089,2017-08-16 19:49:57.647,0.0,0,3.7926333333333333,0.0,0.0,34,15
RED,2017-08-16 19:46:19.798,2017-08-16 19:52:36.799,1.21,2,6.2833499999999995,0.19257243349487138,0.605,35,8
RED,2017-08-16 19:48:28.677,2017-08-16 20:11:01.972,4.64,10,22.554916666666667,0.20572011276181465,0.46399999999999997,36,24
GREEN,2017-08-16 19:48:36.714,2017-08-16 20:13:13.700,0.0,0,24.616433333333337,0.0,0.0,37,9
GREEN,2017-08-16 19:49:21.408,2017-08-16 19:49:33.406,0.0,0,0.19996666666666665,0.0,0.0,38,6
GREEN,2017-08-16 19:50:15.203,2017-08-17 07:31:27.575,0.0,0,701.2062000000001,0.0,0.0,19,93
GREEN,2017-08-16 19:52:06.186,2017-08-17 09:28:27.176,0.0,0,816.3498333333333,0.0,0.0,21,68
RED,2017-08-16 19:52:09.471,2017-08-16 20:05:49.776,2.74,5,13.67175,0.20041326092124273,0.548,28,99
GREEN,2017-08-16 19:54:35.997,2017-08-16 21:25:51.835,0.0,0,91.26396666666666,0.0,0.0,30,57
RED,2017-08-16 19:56:55.607,2017-08-16 20:23:37.957,4.87,4,26.70583333333333,0.18235716291696571,1.2175,29,64
GREEN,2017-08-16 19:59:17.775,2017-08-16 21:21:27.362,0.0,0,82.15978333333334,0.0,0.0,14,135
GREEN,2017-08-16 20:02:31.431,2017-08-16 21:21:07.403,0.0,0,78.59953333333333,0.0,0.0,5,147
GREEN,2017-08-16 20:03:12.776,2017-08-16 21:53:29.218,0.0,0,110.27403333333334,0.0,0.0,17,144
RED,2017-08-16 20:06:03.173,2017-08-16 20:24:04.207,4.69,9,18.017233333333333,0.2603063363409477,0.5211111111111112,28,108
RED,2017-08-16 20:11:36.249,2017-08-16 22:33:21.428,35.03,37,141.75298333333333,0.24712001946108367,0.9467567567567567,13,156
GREEN,2017-08-16 20:12:46.992,2017-08-16 20:40:51.871,0.0,0,28.081316666666666,0.0,0.0,23,32
GREEN,2017-08-16 20:12:58.497,2017-08-16 20:23:03.542,0.0,0,10.084083333333332,0.0,0.0,24,105
GREEN,2017-08-16 20:14:16.379,2017-08-16 20:43:10.730,0.0,0,28.90585,0.0,0.0,32,49
RED,2017-08-16 20:14:22.999,2017-08-16 20:26:17.877,2.42,4,11.914633333333335,0.20311157987796516,0.605,34,19
GREEN,2017-08-16 20:14:52.876,2017-08-16 20:21:35.016,0.0,0,6.702333333333333,0.0,0.0,35,8
GREEN,2017-08-16 20:20:46.114,2017-08-16 20:29:08.950,0.0,0,8.3806,0.0,0.0,4,5
GREEN,2017-08-16 20:21:10.323,2017-08-16 20:49:15.487,0.0,0,28.086066666666667,0.0,0.0,10,56
